num_keys,bucket_size,leaf_size,total_bits,build_time,hashing_time,bijection_time,splitting_time,splitting_tree,unary,fixed,bucket_prefixes,burr
1e+06,50,16,1899127,1776907063,1097081971,756355822,284077917,736129,333347,402782,132537,1030461
1e+06,50,16,1902253,1765476952,1103212250,753546394,279735587,734119,331269,402850,137538,1030596
1e+06,100,16,1863413,2118856778,1248449938,785675532,494179068,759910,322693,437217,71288,1032215
1e+06,100,16,1865574,2121799431,1250641514,786958824,494316470,760297,322989,437308,73163,1032114
1e+06,250,16,1844493,2652387734,1466637556,800479571,930543299,781368,321188,460180,31164,1031961
1e+06,250,16,1846048,2652212835,1463530173,809260817,919357363,782334,322205,460129,31351,1032363
1e+06,500,16,1838980,3228026159,1597686489,809665285,1429136413,791225,322972,468253,16070,1031685
1e+06,500,16,1839453,3194436050,1612882794,799759205,1410962843,790152,321955,468197,17243,1032058
1e+06,750,16,1838446,3660892085,1688050875,808751806,1801971234,795770,325765,470005,11307,1031369
1e+06,750,16,1837539,3631745913,1691044806,798337169,1791222490,794065,324083,469982,11161,1032313
1e+06,1000,16,1838536,3977954525,1759579264,811694676,2111535793,798177,324771,473406,8813,1031546
1e+06,1000,16,1840075,3997254090,1757653056,807778491,2125485534,798182,324800,473382,8875,1033018
1e+06,1250,16,1838655,4347690161,1804041932,807219419,2439943865,799738,327092,472646,7290,1031627
1e+06,1250,16,1840040,4306263773,1847323872,817602906,2378490678,799917,327245,472672,7108,1033015
1e+06,1500,16,1839649,4581309640,1854091729,811964915,2647793702,800772,327694,473078,6007,1032870
1e+06,1500,16,1840969,4567629503,1846159027,811819154,2641791291,801491,328447,473044,6091,1033387
1e+06,1750,16,1837505,4901895901,1873423679,812741020,2970791382,801435,326545,474890,5184,1030886
1e+06,1750,16,1836017,4877157258,1874830618,805319595,2942137431,799061,324159,474902,5256,1031700
1e+06,2000,16,1837300,5131286956,1903069564,813283923,3177542779,801431,325498,475933,4551,1031318
1e+06,2000,16,1836926,5166390960,1916134451,812439939,3218718195,801310,325365,475945,4540,1031076
1e+06,50,18,1860842,2027435162,1103841509,981685871,274989424,697224,290441,406783,132537,1031081
1e+06,50,18,1865237,1968911547,1098000875,968195383,260412368,697417,290754,406663,137538,1030282
1e+06,100,18,1823789,2334860386,1237801092,1014061369,476947621,720495,278321,442174,71288,1032006
1e+06,100,18,1825034,2330370313,1240205074,1014449385,473397969,719883,277626,442257,73163,1031988
1e+06,250,18,1804892,2875938141,1440019221,1040931458,902380276,741124,277300,463824,31164,1032604
1e+06,250,18,1802629,2892250625,1443450491,1035280330,914933468,740527,276644,463883,31351,1030751
1e+06,500,18,1799753,3493877416,1587255458,1052437279,1423867889,751542,280590,470952,16070,1032141
1e+06,500,18,1798039,3479959388,1604769234,1039284120,1424318768,748851,277862,470989,17243,1031945
1e+06,750,18,1797572,3894442284,1675008302,1040138922,1792291258,754722,278093,476629,11307,1031543
1e+06,750,18,1797971,3898433527,1679334653,1053732968,1778178947,754291,277609,476682,11161,1032519
1e+06,1000,18,1796174,4226391432,1752511613,1046296882,2090325959,754675,278505,476170,8813,1032686
1e+06,1000,18,1797995,4225305668,1754483044,1052413198,2087476769,755744,279525,476219,8875,1033376
1e+06,1250,18,1796607,4592047126,1790325420,1046491301,2425432956,756485,278861,477624,7290,1032832
1e+06,1250,18,1797625,4575948411,1794723850,1039903875,2423071623,757019,279422,477597,7108,1033498
1e+06,1500,18,1797105,4846928153,1831624196,1049700696,2668352687,758214,278447,479767,6007,1032884
1e+06,1500,18,1795871,4825093220,1826319517,1043425384,2656626804,757875,278099,479776,6091,1031905
1e+06,1750,18,1795831,5051307665,1868572729,1047705453,2854950124,758238,278005,480233,5184,1032409
1e+06,1750,18,1795477,5133468553,1865876284,1043842959,2941588463,757660,277425,480235,5256,1032561
1e+06,2000,18,1796378,5361991381,1890567829,1053663223,3141427253,759869,280662,479207,4551,1031958
1e+06,2000,18,1795827,5376828735,1890119719,1046749809,3162222240,759520,280318,479202,4540,1031767
1e+06,50,20,1834305,2230687161,1083067186,1234338868,248786553,669319,259858,409461,132537,1032449
1e+06,50,20,1837490,2217847069,1085514822,1233581493,242771885,668695,259209,409486,137538,1031257
1e+06,100,20,1791097,2586449064,1237696378,1282403271,457128672,688582,243677,444905,71288,1031227
1e+06,100,20,1793827,2577852170,1239220772,1290568116,453318374,689434,244502,444932,73163,1031230
1e+06,250,20,1772736,3149592900,1437629405,1334329317,882632939,708873,242391,466482,31164,1032699
1e+06,250,20,1772830,3141552339,1440326960,1325214291,886698360,709074,242659,466415,31351,1032405
1e+06,500,20,1764026,3720679430,1575305483,1336603532,1373359746,716905,243712,473193,16070,1031051
1e+06,500,20,1765627,3724463920,1601567133,1337670846,1376799324,717270,244073,473197,17243,1031114
1e+06,750,20,1763849,4127809327,1657047229,1342164363,1741307360,720573,242228,478345,11307,1031969
1e+06,750,20,1764031,4147541125,1659026358,1353232168,1753310220,720419,242009,478410,11161,1032451
1e+06,1000,20,1762917,4557628812,1744044758,1349524513,2129794088,723433,244365,479068,8813,1030671
1e+06,1000,20,1764034,4523894618,1740358117,1338807043,2103139660,722384,243320,479064,8875,1032775
1e+06,1250,20,1762408,4865963100,1773122068,1352602779,2418875305,723661,244616,479045,7290,1031457
1e+06,1250,20,1764722,4808964444,1774876796,1345769415,2367046688,724420,245418,479002,7108,1033194
1e+06,1500,20,1763787,5143224401,1817046341,1348314564,2675178720,725752,244555,481197,6007,1032028
1e+06,1500,20,1764265,5112335579,1817927735,1350802601,2641852658,725683,244524,481159,6091,1032491
1e+06,1750,20,1764072,5408369574,1851919390,1359108216,2919149498,725935,243404,482531,5184,1032953
1e+06,1750,20,1762047,5403001338,1853389131,1347291738,2916492662,725392,242851,482541,5256,1031399
1e+06,2000,20,1763088,5653834903,1883615748,1358981486,3145891258,726838,244786,482052,4551,1031699
1e+06,2000,20,1763566,5605506512,1874733858,1358058978,3094544361,727378,245327,482051,4540,1031648
1e+06,50,22,1808289,2527531258,1059776963,1562701388,231464229,644186,232465,411721,132537,1031566
1e+06,50,22,1813392,2525119688,1087518462,1563882895,229477585,643687,231970,411717,137538,1032167
1e+06,100,22,1768329,2915981152,1242315930,1646734864,439783307,665331,219217,446114,71288,1031710
1e+06,100,22,1769491,2923077704,1245808373,1651955800,440153266,664768,218693,446075,73163,1031560
1e+06,250,22,1746900,3502140782,1426104733,1712905308,869062189,684165,216382,467783,31164,1031571
1e+06,250,22,1748377,3492641728,1432949408,1708658984,867501869,684203,216409,467794,31351,1032823
1e+06,500,22,1740573,4081443325,1564025049,1728683637,1369047104,692477,216779,475698,16070,1032026
1e+06,500,22,1740767,4081136100,1584986734,1711809791,1373093171,690738,215005,475733,17243,1032786
1e+06,750,22,1739284,4487193609,1643270876,1738187463,1725051406,695726,216586,479140,11307,1032251
1e+06,750,22,1738568,4483476424,1649053370,1716090219,1741465824,695392,216262,479130,11161,1032015
1e+06,1000,22,1739349,4913301236,1733352780,1744740779,2103382403,697698,216375,481323,8813,1032838
1e+06,1000,22,1738243,4840974745,1734238055,1719426898,2056648576,696898,215605,481293,8875,1032470
1e+06,1250,22,1737384,5165302936,1771177227,1729571227,2350144927,698576,217913,480663,7290,1031518
1e+06,1250,22,1737217,5212187429,1774829841,1737711842,2386038648,698411,217786,480625,7108,1031698
1e+06,1500,22,1737787,5440570777,1797796583,1733163194,2609762243,699025,216735,482290,6007,1032755
1e+06,1500,22,1738011,5484013200,1808646934,1738578978,2644750926,699467,217165,482302,6091,1032453
1e+06,1750,22,1734787,5754148429,1835817658,1744779575,2891199261,698776,215100,483676,5184,1030827
1e+06,1750,22,1738157,5738546621,1843707017,1739216828,2877227592,700804,217114,483690,5256,1032097
1e+06,2000,22,1736095,6059421383,1879157759,1751010038,3162742882,700329,216116,484213,4551,1031215
1e+06,2000,22,1738070,6060741882,1874082878,1732132464,3185745615,701018,216835,484183,4540,1032512
1e+06,50,24,1786688,2952253016,1057542753,2003162249,223214050,622175,208425,413750,132537,1031976
1e+06,50,24,1788891,2916194516,1067314054,1986749476,215551483,620857,207104,413753,137538,1030496
1e+06,100,24,1747797,3337965952,1221537140,2110470462,424265592,644545,197433,447112,71288,1031964
1e+06,100,24,1748089,3336840388,1226051958,2111725198,418910613,643355,196234,447121,73163,1031571
1e+06,250,24,1726171,3930207135,1427826191,2173855386,845930439,662922,190718,472204,31164,1032085
1e+06,250,24,1726400,3944036240,1429864201,2174902267,849025614,663502,191419,472083,31351,1031547
1e+06,500,24,1720431,4571004548,1557700602,2220030873,1369240706,670476,189683,480793,16070,1033885
1e+06,500,24,1720363,4546644955,1575676576,2215777846,1355986563,671351,190527,480824,17243,1031769
1e+06,750,24,1716608,4965922628,1626650266,2237361409,1724282480,674339,189894,484445,11307,1030962
1e+06,750,24,1716130,4943755249,1624574311,2237864557,1701354140,673242,188741,484501,11161,1031727
1e+06,1000,24,1715730,5314901930,1704880250,2223871074,2040652130,675533,189505,486028,8813,1031384
1e+06,1000,24,1718199,5329397400,1709908696,2237568450,2040797321,676208,190185,486023,8875,1033116
1e+06,1250,24,1717515,5595887005,1742124930,2217835178,2315315814,677449,190424,487025,7290,1032776
1e+06,1250,24,1715803,5667296266,1750055226,2241963838,2354231636,676883,189884,486999,7108,1031812
1e+06,1500,24,1716341,5904750292,1770728283,2235187552,2589523317,678150,190005,488145,6007,1032184
1e+06,1500,24,1717150,5919685998,1775154094,2230508326,2608202778,677941,189807,488134,6091,1033118
1e+06,1750,24,1714909,6178159375,1807219139,2206163859,2869349673,677843,189159,488684,5184,1031882
1e+06,1750,24,1714974,6186508468,1813606852,2228603967,2850771065,678322,189635,488687,5256,1031396
1e+06,2000,24,1717017,6469156680,1845841578,2231635845,3114805763,679190,190394,488796,4551,1033276
1e+06,2000,24,1713945,6476779046,1848991053,2225742843,3126540074,678962,190148,488814,4540,1030443
1e+06,50,26,1751556,3592778132,991128750,2490722238,446374179,586592,186662,399930,132537,1032427
1e+06,50,26,1755837,3569417869,995895942,2474848815,443674148,585840,185785,400055,137538,1032459
1e+06,100,26,1694873,20531678685,1097292111,2673730144,17173571467,592869,158021,434848,71288,1030716
1e+06,100,26,1695208,20045332335,1093090357,2656803785,16706982265,590507,155558,434949,73163,1031538
1e+06,250,26,1670011,24630847095,1281694171,2789489247,21093265485,605740,150204,455536,31164,1033107
1e+06,250,26,1669357,24684637818,1282476075,2802106888,21134690230,606216,150716,455500,31351,1031790
1e+06,500,26,1659075,27406962522,1436435799,2820367928,23755860214,611341,148022,463319,16070,1031664
1e+06,500,26,1659569,27182964161,1451790413,2807244162,23557759575,610212,146889,463323,17243,1032114
1e+06,750,26,1655428,29673155053,1567083042,2840619522,25937255753,613337,147618,465719,11307,1030784
1e+06,750,26,1657768,29625510959,1568671081,2839882660,25878853478,613960,148269,465691,11161,1032647
1e+06,1000,26,1654138,30488181243,1624717074,2827436073,26767823760,613566,145210,468356,8813,1031759
1e+06,1000,26,1654822,30760400124,1622523799,2844068072,27010602471,613853,145453,468400,8875,1032094
1e+06,1250,26,1653245,30853418769,1665452223,2868840560,27057984985,614231,144872,469359,7290,1031724
1e+06,1250,26,1653992,31827173622,1672731129,2838747303,28055843103,614748,145377,469371,7108,1032136
1e+06,1500,26,1652489,31513816784,1701251461,2847952471,27710034689,614341,144324,470017,6007,1032141
1e+06,1500,26,1653413,31878328719,1697480955,2859982789,28076152364,615026,145034,469992,6091,1032296
1e+06,1750,26,1651716,31330488655,1731442766,2863861593,27501300614,614846,144810,470036,5184,1031686
1e+06,1750,26,1652888,31373815286,1729723272,2842014642,27566061162,615225,145172,470053,5256,1032407
1e+06,2000,26,1651499,31667308269,1766307743,2856081865,27828406544,615203,145032,470171,4551,1031745
1e+06,2000,26,1652206,31829494215,1764593833,2848088711,27999972452,615604,145462,470142,4540,1032062
1e+06,50,28,1739523,4017731115,989571555,3063553507,305070403,574783,172949,401834,132537,1032203
1e+06,50,28,1744720,3998208629,993355255,3054028324,304709567,574664,172800,401864,137538,1032518
1e+06,100,28,1678798,20491621876,1062156385,3393556463,16442569813,575928,134492,441436,71288,1031582
1e+06,100,28,1681205,20493726627,1062309989,3353000764,16483425991,575741,134192,441549,73163,1032301
1e+06,250,28,1653487,27632952260,1270394121,3566643828,23313298423,588816,123124,465692,31164,1033507
1e+06,250,28,1652587,28158116965,1276783153,3569176142,23846645340,588820,123153,465667,31351,1032416
1e+06,500,28,1644298,30494383272,1435304264,3624185378,26042713445,596399,123626,472773,16070,1031829
1e+06,500,28,1646046,30055052324,1449944446,3579231710,25646165541,595779,123048,472731,17243,1033024
1e+06,750,28,1638757,33224982744,1565238369,3644995707,28681958135,596655,120050,476605,11307,1030795
1e+06,750,28,1637360,32744127890,1561899483,3609406376,28235177117,595420,118764,476656,11161,1030779
1e+06,1000,28,1638637,34358766867,1605075689,3665926976,29806081671,597461,118460,479001,8813,1032363
1e+06,1000,28,1638221,34900943573,1607738585,3667302665,30338674512,597213,118183,479030,8875,1032133
1e+06,1250,28,1636982,34473269845,1627865457,3623298506,29946173134,597711,118037,479674,7290,1031981
1e+06,1250,28,1636693,34085913584,1631364660,3641599982,29539779950,597755,118103,479652,7108,1031830
1e+06,1500,28,1636953,34493188602,1688544916,3652751111,29903915158,599004,118493,480511,6007,1031942
1e+06,1500,28,1636190,34487969716,1689454425,3659351872,29895356763,599018,118529,480489,6091,1031081
1e+06,1750,28,1635353,34614223257,1761156561,3666248058,29982070492,598028,117157,480871,5184,1032141
1e+06,1750,28,1636364,35394748297,1736945032,3657100999,30775850871,598930,118038,480892,5256,1032178
1e+06,2000,28,1636669,36099791394,2512456708,3673415353,31363006159,599068,117688,481380,4551,1033050
1e+06,2000,28,1635696,35496128805,1754409188,3634520000,30891258522,598657,117276,481381,4540,1032499
1e+06,50,30,1733199,4570278571,986716299,3688973330,226493483,568805,165860,402945,132537,1031857
1e+06,50,30,1738845,4611072216,998187254,3741411481,225383254,570135,167235,402900,137538,1031172
1e+06,100,30,1668411,19309099353,1057500035,4300469027,14363645298,564542,120419,444123,71288,1032581
1e+06,100,30,1668533,18960860993,1064627145,4312699582,14000071387,564114,120097,444017,73163,1031256
1e+06,250,30,1638106,30231148841,1281007694,4502040062,24981175392,575330,107516,467814,31164,1031612
1e+06,250,30,1638321,30638559545,1272840434,4540074604,25356718811,575032,107199,467833,31351,1031938
1e+06,500,30,1631896,34903499269,1431168540,4616344087,29449110306,582669,108017,474652,16070,1033157
1e+06,500,30,1633814,35185967127,1449070741,4607964184,29746229211,583280,108626,474654,17243,1033291
1e+06,750,30,1627308,37435296454,1575059945,4635336487,31905109811,583176,105448,477728,11307,1032825
1e+06,750,30,1626074,37280224806,1576493873,4626901311,31757468762,584074,106398,477676,11161,1030839
1e+06,1000,30,1625856,37431586162,1599220043,4660531262,31884575493,584576,104331,480245,8813,1032467
1e+06,1000,30,1625396,37395616717,1601625866,4675663845,31826530886,584717,104487,480230,8875,1031804
1e+06,1250,30,1624001,37425730831,1639056593,4670072261,31845310255,584901,104321,480580,7290,1031810
1e+06,1250,30,1624604,37388204304,1632687028,4649988010,31830514574,585295,104733,480562,7108,1032201
1e+06,1500,30,1622826,39383226745,1702964231,4679879893,33762454989,585759,103933,481826,6007,1031060
1e+06,1500,30,1623469,39043978564,1697514927,4626297667,33477739769,585467,103644,481823,6091,1031911
1e+06,1750,30,1622624,38920014471,1697516993,4704065133,33274272538,585692,103495,482197,5184,1031748
1e+06,1750,30,1621790,38751262273,1702257251,4628780881,33179903350,585043,102834,482209,5256,1031491
1e+06,2000,30,1624807,38852904395,1746815108,4693017088,33189375595,586346,104077,482269,4551,1033910
1e+06,2000,30,1624839,39321599904,1740688077,4690155096,33663869297,586269,103990,482279,4540,1034030
1e+06,50,32,1733768,5446061297,990638082,4601866890,191094070,568019,164200,403819,132537,1033212
1e+06,50,32,1736219,5423938379,996900050,4588139529,184530574,565548,161619,403929,137538,1033133
1e+06,100,32,1657851,16960105690,1049703955,5523317843,10785843557,554380,109632,444748,71288,1032183
1e+06,100,32,1658170,16859598324,1048359382,5498810012,10703760654,553160,108406,444754,73163,1031847
1e+06,250,32,1628985,32477792904,1263437069,5822369145,25908737015,566306,97146,469160,31164,1031515
1e+06,250,32,1629773,32019936779,1269637787,5719598792,25554374334,565270,96155,469115,31351,1033152
1e+06,500,32,1618299,39115836291,1416531492,5880054336,32426083381,571126,94708,476418,16070,1031103
1e+06,500,32,1618951,38547086666,1434447660,5904005461,31815569682,570871,94486,476385,17243,1030837
1e+06,750,32,1615046,41340729886,1507394157,5872546468,34641089873,572033,91898,480135,11307,1031706
1e+06,750,32,1616503,41403123809,1502548961,5945656887,34636016487,572234,92059,480175,11161,1033108
1e+06,1000,32,1615117,40953831624,1603507079,5969688673,34103450837,574336,92600,481736,8813,1031968
1e+06,1000,32,1616956,41169734772,1605092702,5998535996,34289622369,575301,93534,481767,8875,1032780
1e+06,1250,32,1613207,41883997785,1628091653,5928542575,35066901057,574177,91474,482703,7290,1031740
1e+06,1250,32,1614735,42337641504,1630949758,5946916044,35502050077,574575,91866,482709,7108,1033052
1e+06,1500,32,1614874,43098428529,1644687002,5984475491,36217258947,575354,91931,483423,6007,1033513
1e+06,1500,32,1612827,43400567032,1643069613,5931389355,36577041124,575113,91699,483414,6091,1031623
1e+06,1750,32,1613471,42752045017,1690078520,5967276116,35864740911,576088,92419,483669,5184,1032199
1e+06,1750,32,1614546,43303318035,1691957756,5969520105,36416819650,576308,92616,483692,5256,1032982
1e+06,2000,32,1610748,44178785130,1740850776,5928512804,37303014969,575182,90879,484303,4551,1031015
1e+06,2000,32,1611827,43819895170,1741978390,5999949945,36870115372,575277,90932,484345,4540,1032010
1e+06,50,34,1726996,6590602045,995917554,5766875377,165935405,565027,159816,405211,132537,1029432
1e+06,50,34,1735275,6685173995,997492461,5852509101,165081994,564628,159425,405203,137538,1033109
1e+06,100,34,1647167,15225092380,1045688722,6895327590,7659910770,544435,99779,444656,71288,1031444
1e+06,100,34,1650589,14996487470,1044900876,6955692048,7374633987,543941,99318,444623,73163,1033485
1e+06,250,34,1622835,32708276591,1256519659,7330156017,24622824553,558759,88935,469824,31164,1032912
1e+06,250,34,1622084,33345085440,1256030053,7392121898,25181207891,559508,89635,469873,31351,1031225
1e+06,500,34,1612097,42581213492,1426678400,7580135265,34175318753,563954,86647,477307,16070,1032073
1e+06,500,34,1611315,42586429176,1447354609,7529217787,34228776778,563329,85985,477344,17243,1030743
1e+06,750,34,1608423,44980367943,1482994402,7533998073,36610626486,564289,83311,480978,11307,1032827
1e+06,750,34,1607389,44747188373,1478909146,7550841266,36354836775,564392,83367,481025,11161,1031836
1e+06,1000,34,1607542,45063749048,1616342842,7655804214,36497341359,566617,84726,481891,8813,1032112
1e+06,1000,34,1607777,44962548951,1615890880,7592685081,36461449222,566481,84617,481864,8875,1032421
1e+06,1250,34,1605086,47800210235,1636572675,7640373811,39239656676,566528,83003,483525,7290,1031268
1e+06,1250,34,1605664,47730960123,1641050850,7590043338,39220970601,566387,82875,483512,7108,1032169
1e+06,1500,34,1604703,46927083527,1652636660,7589739334,38418993604,566635,82555,484080,6007,1032061
1e+06,1500,34,1606287,47528631243,1645576791,7615845759,38990963542,567026,82947,484079,6091,1033170
1e+06,1750,34,1603938,47510306820,1703800002,7571642140,38987449035,566715,82047,484668,5184,1032039
1e+06,1750,34,1603768,47853864653,1714883246,7629812711,39280727398,567054,82394,484660,5256,1031458
1e+06,2000,34,1605479,49051842551,1714322891,7621309970,40473843890,567696,82507,485189,4551,1033232
1e+06,2000,34,1604161,48333473033,1715739535,7604404797,39773567850,567063,81832,485231,4540,1032558
1e+06,50,36,1727830,8315793428,990556576,7499903547,155712562,562916,175708,387208,132537,1032377
1e+06,50,36,1733729,8238495597,1002944578,7429224175,152890836,563430,176411,387019,137538,1032761
1e+06,100,36,1644515,13934105992,1036366890,8682159519,4589414148,542104,119522,422582,71288,1031123
1e+06,100,36,1646078,13947743744,1037882205,8729293078,4554297178,541222,118650,422572,73163,1031693
1e+06,250,36,1620518,33818033012,1261572985,9545354880,23517103107,556576,112159,444417,31164,1032778
1e+06,250,36,1618155,33126369410,1260794852,9375749179,22983162440,555523,111098,444425,31351,1031281
1e+06,500,36,1607020,47192836854,1447257068,9632409848,36725521930,560052,109055,450997,16070,1030898
1e+06,500,36,1609557,47301309114,1468687144,9613421313,36840000680,559450,108412,451038,17243,1032864
1e+06,750,36,1602025,49152110019,1474116330,9640099714,38675189357,559577,104981,454596,11307,1031141
1e+06,750,36,1605274,49395550725,1474811064,9748338034,38808475309,561058,106480,454578,11161,1033055
1e+06,1000,36,1603182,51061359635,1615188503,9702165653,40456466243,561477,105762,455715,8813,1032892
1e+06,1000,36,1603317,51397336807,1629729823,9762842242,40723473894,562399,106651,455748,8875,1032043
1e+06,1250,36,1602931,51983843844,1619541051,9754496031,41330077669,562318,105170,457148,7290,1033323
1e+06,1250,36,1600655,52130341894,1610615970,9691390630,41541852983,561908,104740,457168,7108,1031639
1e+06,1500,36,1601376,51350650783,1647083677,9675715172,40753113730,562657,105552,457105,6007,1032712
1e+06,1500,36,1602605,51903782292,1661921346,9778785467,41202290654,564180,107090,457090,6091,1032334
1e+06,1750,36,1601606,53912038122,1705698091,9802973883,43166317256,564266,106300,457966,5184,1032156
1e+06,1750,36,1600865,54091850402,1704631378,9765612129,43384657100,563721,105794,457927,5256,1031888
1e+06,2000,36,1600099,53103098809,1713291263,9719309519,42434224945,563663,105474,458189,4551,1031885
1e+06,2000,36,1599448,53944575002,1723952126,9834254761,43159622124,564219,106027,458192,4540,1030689
1e+06,50,38,1720100,10392634056,992663801,9587309628,145606752,555433,147895,407538,132537,1032130
1e+06,50,38,1725422,10485218258,1001760052,9667671705,144112687,555877,148416,407461,137538,1032007
1e+06,100,38,1639818,14538482976,1037067331,10840025829,3026761671,537336,91418,445918,71288,1031194
1e+06,100,38,1640660,14672985445,1029097246,10915395128,3086216076,536539,90569,445970,73163,1030958
1e+06,250,38,1614106,36234902633,1260809039,12126009569,23357147181,549513,78758,470755,31164,1033429
1e+06,250,38,1613146,36351344900,1261705146,11952432559,23641583456,549402,78572,470830,31351,1032393
1e+06,500,38,1599675,54977385443,1450369705,12189183839,41950258639,551709,71663,480046,16070,1031896
1e+06,500,38,1600537,54328579477,1461486153,12339898375,41155039623,551565,71497,480068,17243,1031729
1e+06,750,38,1596549,54545276934,1480814829,12564710507,41147514907,553165,69625,483540,11307,1032077
1e+06,750,38,1594726,53364900303,1478323639,12250872288,40277358603,552361,68756,483605,11161,1031204
1e+06,1000,38,1594311,57500676273,1623820642,12434122904,44150660981,554577,68766,485811,8813,1030921
1e+06,1000,38,1595180,56841882137,1625223538,12341537186,43584611071,554574,68772,485802,8875,1031731
1e+06,1250,38,1593052,58679069750,1608164595,12372476223,45411481217,554385,67428,486957,7290,1031377
1e+06,1250,38,1592503,56993399002,1608008185,12462247796,43635199097,553832,66910,486922,7108,1031563
1e+06,1500,38,1593407,59012482033,1651441347,12476763117,45618267850,555489,68037,487452,6007,1031911
1e+06,1500,38,1593114,58750368402,1647630121,12527863326,45304481726,554882,67412,487470,6091,1032141
1e+06,1750,38,1593124,58614061528,1659782602,12593194927,45103286404,555377,67326,488051,5184,1032563
1e+06,1750,38,1592222,59604338082,1654614086,12483820844,46209722550,555159,67112,488047,5256,1031807
1e+06,2000,38,1592679,60042612612,1719085909,12536324991,46556676737,555907,67696,488211,4551,1032221
1e+06,2000,38,1592008,58977780892,1721232788,12603861603,45429989158,555718,67531,488187,4540,1031750
1e+06,50,40,1710866,13578982877,993946466,12792082008,130791804,546732,156267,390465,132537,1031597
1e+06,50,40,1716907,13552731770,1001613553,12760459433,128436493,546755,156260,390495,137538,1032614
1e+06,100,40,1636517,16490854241,1039889929,13640924411,2177518392,532418,105015,427403,71288,1032811
1e+06,100,40,1636438,16522796705,1034785938,13576376357,2276301474,532124,104639,427485,73163,1031151
1e+06,250,40,1603810,40791014889,1268431943,15238122192,24799263259,541776,93396,448380,31164,1030870
1e+06,250,40,1604866,41360175638,1269906006,15267369963,25336391795,541393,93042,448351,31351,1032122
1e+06,500,40,1590032,63096542790,1443973884,15582169897,46697126486,542278,85438,456840,16070,1031684
1e+06,500,40,1593514,63196133515,1463147240,15812254111,46577010663,542773,85968,456805,17243,1033498
1e+06,750,40,1587945,58914079058,1483830847,15786430170,42288761990,545034,85429,459605,11307,1031604
1e+06,750,40,1587845,58804516724,1482035528,15769643673,42204654644,544997,85491,459506,11161,1031687
1e+06,1000,40,1586113,63719234139,1631929431,15725688354,47088828947,545375,83643,461732,8813,1031925
1e+06,1000,40,1585182,64332086258,1640357279,15864038015,47571809607,545316,83627,461689,8875,1030991
1e+06,1250,40,1586353,61878266203,1626450709,16082446888,44892558142,546285,83315,462970,7290,1032778
1e+06,1250,40,1584257,62928414723,1620962633,15989203649,46044670511,546211,83229,462982,7108,1030938
1e+06,1500,40,1584735,64905932332,1652746676,15881474387,48107223873,546471,83097,463374,6007,1032257
1e+06,1500,40,1585269,66165384473,1648850480,16139462908,49110195814,547467,84116,463351,6091,1031711
1e+06,1750,40,1584064,64080443777,1653003630,15873414833,47290596483,546169,82390,463779,5184,1032711
1e+06,1750,40,1584275,65446799763,1650229810,15905510251,48622580539,546756,82930,463826,5256,1032263
1e+06,2000,40,1584578,66045340608,1723385761,15954711838,49147023950,546925,82748,464177,4551,1033102
1e+06,2000,40,1583345,65910196142,1727623021,15943586546,49017848466,546993,82787,464206,4540,1031812
1e+06,50,42,1699967,17677652935,995037799,16907333862,119206078,535595,143501,392094,132537,1031835
1e+06,50,42,1703999,17536423477,1006850850,16755463201,116719273,534540,142356,392184,137538,1031921
1e+06,100,42,1631155,20163431039,1035366140,17655762060,1839438098,528834,99170,429664,71288,1031033
1e+06,100,42,1632682,20243748312,1037763624,17743705704,1834535404,528347,98580,429767,73163,1031172
1e+06,250,42,1597500,48250225528,1269132635,19481828880,28022182169,535092,81293,453799,31164,1031244
1e+06,250,42,1600226,47941671040,1271100082,19549714726,27634219665,536018,82208,453810,31351,1032857
1e+06,500,42,1583196,70307405096,1395501246,20116463942,49408694181,535816,71894,463922,16070,1031310
1e+06,500,42,1583963,70175199021,1417258954,20222477866,49172404749,536089,72151,463938,17243,1030631
